2020-02,1.0
2020-03,669.0
2020-04,31369.0
2020-05,83483.0
2020-06,111897.0
2020-07,131340.0
2020-08,161686.0
2020-09,188272.0
2020-10,210589.0
2020-11,240213.0
2020-12,299008.0
2021-01,384889.0
2021-02,472877.0
2021-03,510267.0
